"","Activity_ID","Activity_Status","WBS_CD","Activity_Type","Activity_Name","Planned_Start_DT","Planned_Finish_DT","Actual_Start_DT","Actual_Finish_DT","ML_Planned_DT","ML_Actual_DT","Activity_Complete_PCNT","Actual_Dur","Remaining_Dur","Original_Dur","Total_Float","Remaining_Float","Primary_Constraint","Primary_Constraint_DT","Sec_Constraint","Sec_Constraint_DT","Pred_DTL","Sec_DTL","Resources","Budgeted_Labor_Units","Budgeted_Nonlabor_Units"
"424","MDC1.C2.Cx2110","Not Started","MDC1-BL.5.2.2.6.1","Task Dependent","OFCI Lvl 3 Testing & Start up (Electrical Equipment)",2021-03-19 08:00:00,2021-04-14 08:00:00,NA,NA,NA,NA,0,0,20,20,10,10,NA,NA,NA,NA,"MDC1.C2.Cx2010: FS","MDC1.C2.Cx3000: SS 10","VECA  Electricians",2000,0
"425","MDC1.C2.Cx2060","Not Started","MDC1-BL.5.2.2.6.3","Task Dependent","EPMS Checkout / Point to Point",2021-04-01 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,10,10,14,14,NA,NA,NA,NA,"MDC1.C2.Cx2020: FS","MDC1.C2.Cx3030: FS, MDC1.C2.Cx3040: FS, MDC1.M2010: FS, MDC1.C2.Cx2140: FS","LINX- TELECOM",1200,0
"426","MDC1.C2.Cx2070","Not Started","MDC1-BL.5.2.2.6.4","Task Dependent","Network Startup",2021-04-01 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C2.C4290: FS, MDC1.C2.Cx2030: FS, MDC1.C2.Cx2020: FS","MDC1.C2.Cx2140: FS, MDC1.C2.Cx2180: FS","LINX- TELECOM",600,0
"427","MDC1.C3.C1440","Not Started","MDC1-BL.5.3.8.4.9.3","Task Dependent","Controls Installation",2021-03-30 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,12,12,2,2,NA,NA,NA,NA,"MDC1.C3.C1310: FS, MDC1.C3.C1340: FS, MDC1.C3.C1410: FS","MDC1.C3.C1450: FS, MDC1.C3.Cx2000: FS, MDC1-C3.P1800: FS","VECA  Electricians",720,0
"428","MDC1.C3.C3360","Not Started","MDC1-BL.5.3.8.4.10.2","Task Dependent","BMS Pull Wire / Term / Test",2021-03-30 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C3.C3320: FS","MDC1.C3.C3420: FS, MDC1.C3.Cx2080: FS, MDC1.C3.Cx2030: FS, MDC1.C3.C3400: FS","LINX- TELECOM",1440,0
"429","MDC1.C3.C2430","Not Started","MDC1-BL.5.3.8.4.11.3","Task Dependent","Controls Installation",2021-03-30 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,12,12,2,2,NA,NA,NA,NA,"MDC1.C3.C2310: FS, MDC1.C3.C2320: FS, MDC1.C3.C2400: FS","MDC1.C3.C2450: FS, MDC1.C3.Cx2010: FS","VECA  Electricians",720,0
"430","MDC1.C3.C4390","Not Started","MDC1-BL.5.3.8.4.13.2","Task Dependent","BMS Pull Wire / Term / Test",2021-03-30 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C3.C4350: FS","MDC1.C3.C4460: FS, MDC1.C3.Cx2100: FS, MDC1.C3.Cx2050: FS, MDC1.C3.C4440: FS","LINX- TELECOM",1440,0
"431","MDC1.C4.C1330","Not Started","MDC1-BL.5.3.6.4.9.3","Task Dependent","Fire Alarm System",2021-04-01 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,10,10,6,6,NA,NA,NA,NA,"MDC1.C4.C1310: FF 6","MDC1.C4.C1360: FF 6, MDC1.C4.C1430: FS, MDC1-C4.P1800: FS","VECA  Electricians",600,0
"432","MDC1.C4.C3270","Not Started","MDC1-BL.5.3.6.4.2.1","Task Dependent","Assemble MER & Complete Shipping Split (SE)",2021-04-01 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,10,10,4,4,NA,NA,NA,NA,"MDC1.C4.C3210: FS","MDC1.C4.C3320: FS",NA,0,0
"433","MDC1.C4.C2310","Not Started","MDC1-BL.5.3.6.4.11.3","Task Dependent","Fire Alarm System",2021-04-01 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,10,10,24,24,NA,NA,NA,NA,"MDC1.C4.C2290: FF 6","MDC1.C4.C2420: FS","VECA  Electricians",600,0
"434","MDC1.C4.C4260","Not Started","MDC1-BL.5.3.6.4.4.1","Task Dependent","Steel Support for OH Conductors & Cable Tray Installation",2021-04-08 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,4,4,6,6,NA,NA,NA,NA,"MDC1.C4.C4060: FS, MDC1.C4.C4250: FS, MDC1.C4.C2280: FS","MDC1.C4.C4310: FS, MDC1.C4.C4370: FS, MDC1.C4.C4390: FS","SURE STEEL",160,0
"435","MDC1.C2.Cx2080","Not Started","MDC1-BL.5.2.2.6.3","Task Dependent","OFCI Lvl 3 Testing & Start up (Electrical Equipment)",2021-03-19 07:00:00,2021-04-13 17:00:00,NA,NA,NA,NA,0,0,20,20,10,10,NA,NA,NA,NA,"MDC1.C2.Cx2000: FS","MDC1.C2.Cx3000: SS 10, MDC1.C2.Cx3010: FS","VECA  Electricians",2000,0
"436","MDC1.C1.Cx3020","Not Started","MDC1-BL.5.2.3.7","Task Dependent","BAS Prefunctional Testing on Construction Server",2021-03-18 08:00:00,2021-04-13 08:00:00,NA,NA,NA,NA,0,0,20,20,12,12,NA,NA,NA,NA,"MDC1.C1.Cx2170: FS, MDC1.C1.Cx2110: FS, MDC1.C1.Cx2180: FS, MDC1.C1.Cx2080: FS, MDC1.C1.C4240: FS, MDC1.C1.C2200: FS, MDC1.C1.C3280: FS, MDC1.C1.C1220: FS, MDC1-C1.P2000: FS","MDC1.C1.Cx3040: FF 10, MDC1.C2.Cx3020: FS","LINX- TELECOM",2000,0
"437","MDC1.C4.C1320","Not Started","MDC1-BL.5.3.6.4.1.1","Task Dependent","GEN & UPM to MER Cable Bus Instal",2021-03-31 07:00:00,2021-04-12 17:00:00,NA,NA,NA,NA,0,0,10,10,3,3,NA,NA,NA,NA,"MDC1.C4.C1280: FS, MDC1.C4.C1290: FS","MDC1.C4.C1380: FS, MDC1.C4.C3320: FS","VECA  Electricians",560,0
"438","MDC1.C3.C1430","Not Started","MDC1-BL.5.3.8.4.9.1","Task Dependent","Pull / Term / Test Conductors",2021-03-16 07:00:00,2021-04-09 17:00:00,NA,NA,NA,NA,0,0,21,21,4,4,NA,NA,NA,NA,"MDC1.C3.C1390: FS","MDC1.C3.C1450: FS, MDC1.C3.Cx2000: FS","VECA  Electricians",1680,0
"439","MDC1.C3.C2420","Not Started","MDC1-BL.5.3.8.4.11.1","Task Dependent","Pull / Term / Test Conductors",2021-03-16 07:00:00,2021-04-09 17:00:00,NA,NA,NA,NA,0,0,21,21,4,4,NA,NA,NA,NA,"MDC1.C3.C2370: FS","MDC1.C3.C2450: FS, MDC1.C3.Cx2010: FS","VECA  Electricians",1680,0
"440","MDC1.C3.C1420","Not Started","MDC1-BL.5.3.8.4.1.1","Task Dependent","Pull Conductors into Building",2021-03-16 07:00:00,2021-04-08 17:00:00,NA,NA,NA,NA,0,0,20,20,5,5,NA,NA,NA,NA,"MDC1.C3.C1110: FS, MDC1.C3.C1380: FS, MDC1.C3.C1360: FS","MDC1.C3.Cx2000: FS","VECA  Electricians",1440,0
"441","MDC1.C4.C4250","Not Started","MDC1-BL.5.3.6.4.4.1","Task Dependent","Lift & Set MER in Place",2021-04-02 07:00:00,2021-04-07 17:00:00,NA,NA,NA,NA,0,0,5,5,0,0,NA,NA,NA,NA,"MDC1.C4.E1390: FS, MDC1.C4.E1230: FS, MDC1.C4.C4060: FS, MDC1.C4.C3210: FS","MDC1.C4.C4260: FS, MDC1.C4.C4290: FS, MDC1.S.1870: FS","VECA  Electricians",120,0
"442","MDC1.C3.C3350","Not Started","MDC1-BL.5.3.8.4.2.1","Task Dependent","Electrical Feeders to Mechanical Equipment Pull-Test-Term",2021-03-13 07:00:00,2021-04-06 17:00:00,NA,NA,NA,NA,0,0,20,20,5,5,NA,NA,NA,NA,"MDC1.C3.C3080: FS, MDC1.C3.C3230: FS, MDC1.C3.C3260: FS, MDC1.C3.C1360: FS, MDC1.C3.C3050: SS, MDC1.C3.C3000: FS, MDC1-2527: FS","MDC1.C3.C3370: FS","VECA  Electricians",1080,0
"443","MDC1.C3.C4380","Not Started","MDC1-BL.5.3.8.4.4.1","Task Dependent","Electrical Feeders to Mechanical Equipment Pull-Test-Term",2021-03-13 07:00:00,2021-04-06 17:00:00,NA,NA,NA,NA,0,0,20,20,5,5,NA,NA,NA,NA,"MDC1.C3.C4130: FS, MDC1.C3.C4100: FS, MDC1.C3.C4290: FS, MDC1.C3.C4300: FS, MDC1.C3.C2350: FS","MDC1.C3.C4410: FS","VECA  Electricians",1080,0
"444","MDC1.C4.C2300","Not Started","MDC1-BL.5.3.6.4.3.1","Task Dependent","Assemble MER & Complete Shipping Split (SE)",2021-03-26 07:00:00,2021-04-06 17:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C4.C2270: FS","MDC1.C4.C2330: FS",NA,0,0
"445","MDC1.C3.C4370","Not Started","MDC1-BL.5.3.8.4.4.1","Task Dependent","Generator & Utility Power Pull-Test-Term",2021-03-23 07:00:00,2021-04-05 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C3.C4320: FS, MDC1.C3.C4100: FS, MDC1.C3.C4290: FS","MDC1.C3.Cx2050: FS, MDC1.C3.C4430: FS","VECA  Electricians",960,0
"446","MDC1.C4.C1310","Not Started","MDC1-BL.5.3.6.4.9.1","Task Dependent","Cable Tray  Installation",2021-03-23 07:00:00,2021-04-05 17:00:00,NA,NA,NA,NA,0,0,12,12,4,4,NA,NA,NA,NA,"MDC1.C3.C3270: FS, MDC1.C4.C1270: FS","MDC1.C4.C3310: FS, MDC1.C4.C1360: FS, MDC1.C4.C1350: FS, MDC1.C4.C1430: FS, MDC1.C4.C1330: FF 6","VECA  Electricians",1440,0
"447","MDC1.C4.C3260","Not Started","MDC1-BL.5.3.6.4.2.1","Task Dependent","Steel Support for OH Conductors & Cable Tray Installation",2021-04-01 07:00:00,2021-04-05 17:00:00,NA,NA,NA,NA,0,0,4,4,10,10,NA,NA,NA,NA,"MDC1.C4.C3060: FS, MDC1.C4.C3210: FS, MDC1.C4.C1280: FS","MDC1.C4.C3320: FS, MDC1.C4.C3380: FS, MDC1.C4.C3390: FS","SURE STEEL",160,0
"448","MDC1.C4.C2290","Not Started","MDC1-BL.5.3.6.4.11.1","Task Dependent","Cable Tray  Installation",2021-03-23 07:00:00,2021-04-05 17:00:00,NA,NA,NA,NA,0,0,12,12,4,4,NA,NA,NA,NA,"MDC1.C3.C4310: FS, MDC1.C4.C2260: FS","MDC1.C4.C2340: FS, MDC1.C4.C2320: FS, MDC1.C4.C4280: FS, MDC1.C4.C2420: FS, MDC1.C4.C2310: FF 6","VECA  Electricians",1440,0
"449","MDC1.C4.C3240","Not Started","MDC1-BL.5.3.6.3.6.2","Task Dependent","Mechanical Corridor Finishes",2021-03-13 07:00:00,2021-04-03 17:00:00,NA,NA,NA,NA,0,0,18,18,120,120,NA,NA,NA,NA,"MDC1.C4.C3150: FS, MDC1.C4.C3010: FS","MDC1.C4.C3280: FS, MDC1.C4.C3300: FS, MDC1.C4.C3290: FS","PCI",180,0
"450","MDC1.C4.C3250","Not Started","MDC1-BL.5.3.6.4.6.4","Task Dependent","Controls Installation",2021-03-13 07:00:00,2021-04-03 17:00:00,NA,NA,NA,NA,0,0,18,18,53,53,NA,NA,NA,NA,"MDC1.C4.C3160: FS, MDC1.C4.C3090: FS","MDC1.C4.Cx2030: FS","VECA  Electricians",720,0
"451","MDC1.C4.C4230","Not Started","MDC1-BL.5.3.6.3.8.2","Task Dependent","Mechanical Corridor Finishes",2021-03-13 07:00:00,2021-04-03 17:00:00,NA,NA,NA,NA,0,0,18,18,108,108,NA,NA,NA,NA,"MDC1.C4.C4150: FS, MDC1.C4.C4010: FS","MDC1.C4.C4380: FS, MDC1.C4.C4330: FS, MDC1.C4.C4270: FS","PCI",180,0
"452","MDC1.C4.C4240","Not Started","MDC1-BL.5.3.6.4.8.4","Task Dependent","Controls Installation",2021-03-13 07:00:00,2021-04-03 17:00:00,NA,NA,NA,NA,0,0,18,18,53,53,NA,NA,NA,NA,"MDC1.C4.C4160: FS, MDC1.C4.C4090: FS","MDC1.C4.Cx2050: FS","VECA  Electricians",720,0
"453","MDC1.S.1860","Not Started","MDC1-BL.5.1.4","Task Dependent","Plant shutdown for winter",2020-11-24 07:00:00,2021-04-03 17:00:00,NA,NA,NA,NA,0,0,100,100,106,106,"Start On or After",2020-11-23 17:00:00,NA,NA,"MDC1.S.1300: FS","MDC1.S.1880: FS, MDC1.S.1880: FF",NA,0,0
"454","MDC1.C3.C2410","Not Started","MDC1-BL.5.3.8.4.7.1","Task Dependent","Ligthing Installation",2021-03-19 07:00:00,2021-04-02 17:00:00,NA,NA,NA,NA,0,0,12,12,97,97,NA,NA,NA,NA,"MDC1.C2.C4410: FS, MDC1.C3.C2130: FS, MDC1.C3.C2200: FS","MDC1.C3.C4400: FS, MDC1-C3.P1900: FS","VECA  Electricians",480,0
"455","MDC1.C4.C1300","Not Started","MDC1-BL.5.3.6.4.5.1","Task Dependent","Ligthing Installation",2021-03-19 07:00:00,2021-04-02 17:00:00,NA,NA,NA,NA,0,0,12,12,121,121,NA,NA,NA,NA,"MDC1.C3.C3290: FS, MDC1.C4.C1160: FS, MDC1.C4.C1200: FS","MDC1.C4.C3280: FS, MDC1-C4.P1900: FS","VECA  Electricians",480,0
"456","MDC1.C4.C3220","Not Started","MDC1-BL.5.3.6.3.2.2","Task Dependent","Datahall Finishes",2021-03-19 07:00:00,2021-04-02 17:00:00,NA,NA,NA,NA,0,0,12,12,100,100,NA,NA,NA,NA,"MDC1.C4.C3190: FS","MDC1-C3.P1900: FS, MDC1-C4.P1900: FS","PCI",480,0
"457","MDC1.C4.C4210","Not Started","MDC1-BL.5.3.6.3.4.2","Task Dependent","Datahall Finishes",2021-03-19 07:00:00,2021-04-02 17:00:00,NA,NA,NA,NA,0,0,12,12,30,30,NA,NA,NA,NA,"MDC1.C4.C4190: FS","MDC1.C4.C4350: FS","PCI",480,0
"458","MDC1.C4.C3230","Not Started","MDC1-BL.5.3.6.4.10.1","Task Dependent","HAC Installation",2021-03-19 07:00:00,2021-04-02 17:00:00,NA,NA,NA,NA,0,0,12,12,6,6,NA,NA,NA,NA,"MDC1.C4.C3190: FS","MDC1.C4.C3310: FS","TCM",480,0
"459","MDC1.C4.C4220","Not Started","MDC1-BL.5.3.6.4.13.1","Task Dependent","HAC Installation",2021-03-19 07:00:00,2021-04-02 17:00:00,NA,NA,NA,NA,0,0,12,12,6,6,NA,NA,NA,NA,"MDC1.C4.C4190: FS","MDC1.C4.C4280: FS","TCM",480,0
"460","MDC1.C1.Cx3010","Not Started","MDC1-BL.5.2.3.7","Task Dependent","Cooling Automation",2021-03-18 08:00:00,2021-04-02 08:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C1.Cx2170: FS, MDC1.C1.Cx2120: FS, MDC1.C1.Cx2130: FS, MDC1.C1.Cx2110: FS, MDC1.C1.Cx2160: FS, MDC1.C1.Cx2180: FS, MDC1.C1.Cx2140: FS, MDC1.C1.Cx2080: FS, MDC1.C1.Cx3000: FS","MDC1.C1.Cx3030: FS, MDC1.C2.Cx3010: FS","TCM",1200,0
"461","MDC1.C2.Cx2040","Not Started","MDC1-BL.5.2.2.6.1","Task Dependent","Network Startup",2021-03-19 08:00:00,2021-04-01 08:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C2.C1340: FS, MDC1.C2.Cx2010: FS","MDC1.C2.Cx2090: FS, MDC1.C2.Cx2130: FS, MDC1.C2.Cx2100: FS","LINX- TELECOM",600,0
"462","MDC1.C2.Cx2050","Not Started","MDC1-BL.5.2.2.6.2","Task Dependent","Equipment Yellow Tagging",2021-03-19 08:00:00,2021-04-01 08:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C2.C3320: FF, MDC1.C2.C3360: FS, MDC1.C2.C3330: FS, MDC1.C2.C3370: FS, MDC1.C2.C3300: FS, MDC1.C2.C3440: FS, MDC1.C2.C3380: FS, MDC1.C2.C3450: FS, MDC1.C2.C3150: FS, MDC1.C2.Cx2010: FS, MDC1-C2.P1800: FS","MDC1.C2.Cx2100: FS, MDC1.C2.Cx2170: FS","VECA  Electricians",1200,0
"463","MDC1.C2.Cx2020","Not Started","MDC1-BL.5.2.2.6.3","Task Dependent","Network Startup",2021-03-19 07:00:00,2021-03-31 17:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C2.C2350: FS, MDC1.C2.Cx2000: FS","MDC1.C2.Cx2060: FS, MDC1.C2.Cx2120: FS, MDC1.C2.Cx2070: FS","LINX- TELECOM",600,0
"464","MDC1.C2.Cx2030","Not Started","MDC1-BL.5.2.2.6.4","Task Dependent","Equipment Yellow Tagging",2021-03-19 07:00:00,2021-03-31 17:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C2.C4270: FF, MDC1.C2.C4320: FS, MDC1.C2.C4290: FS, MDC1.C2.C4330: FS 5, MDC1.C2.C4370: FS, MDC1.C2.C4390: FS, MDC1.C2.C4400: FS, MDC1.C2.C4260: FS 5, MDC1.C2.C4380: FS, MDC1.C2.Cx2000: FS, MDC1-C2.P1800: FS, MDC1.C2.C4040: FS, MDC1.C2.C4050: FS, MDC1-2527: FS, MDC1.C2.C4120: FS","MDC1.C2.Cx2070: FS, MDC1.C2.Cx2150: FS","VECA  Electricians",1200,0
"465","MDC1.C4.C3210","Not Started","MDC1-BL.5.3.6.4.2.1","Task Dependent","Lift & Set MER in Place",2021-03-26 07:00:00,2021-03-31 17:00:00,NA,NA,NA,NA,0,0,5,5,1,1,NA,NA,NA,NA,"MDC1.C4.E1380: FS, MDC1.C4.E1220: FS, MDC1.C4.C3060: FS","MDC1.C4.C3260: FS, MDC1.C4.C3270: FS, MDC1.C4.C4250: FS","VECA  Electricians",120,0
"466","MDC1.C3.C3330","Not Started","MDC1-BL.5.3.8.4.2.1","Task Dependent","Generator & Utility Power Pull-Test-Term",2021-03-16 07:00:00,2021-03-30 17:00:00,NA,NA,NA,NA,0,0,12,12,3,3,NA,NA,NA,NA,"MDC1.C3.C3280: FS, MDC1.C3.C3080: FS, MDC1.C3.C3230: FS, MDC1.C3.C1380: FS","MDC1.C3.Cx2030: FS, MDC1.C3.C3380: FS","VECA  Electricians",960,0
"467","MDC1.C3.C3340","Not Started","MDC1-BL.5.3.8.4.10.1","Task Dependent","PDU's Installation",2021-03-27 07:00:00,2021-03-30 17:00:00,NA,NA,NA,NA,0,0,3,3,2,2,NA,NA,NA,NA,"MDC1.C3.C3310: FS, MDC1.C3.E1420: FS, MDC1.C3.E1430: FS","MDC1.C3.C3390: FS, MDC1.C3.C3410: FS","VECA  Electricians",180,0
"468","MDC1.C3.C4360","Not Started","MDC1-BL.5.3.8.4.13.1","Task Dependent","PDU's Installation",2021-03-27 07:00:00,2021-03-30 17:00:00,NA,NA,NA,NA,0,0,3,3,2,2,NA,NA,NA,NA,"MDC1.C3.C4340: FS, MDC1.C3.E1440: FS, MDC1.C3.E1450: FS","MDC1.C3.C4420: FS, MDC1.C3.C4450: FS","VECA  Electricians",180,0
"469","MDC1.C4.C1290","Not Started","MDC1-BL.5.3.6.4.1.1","Task Dependent","Assemble MER & Complete Shipping Split (SE)",2021-03-18 07:00:00,2021-03-30 17:00:00,NA,NA,NA,NA,0,0,10,10,3,3,NA,NA,NA,NA,"MDC1.C4.C1230: FS","MDC1.C4.C1320: FS",NA,0,0
"470","MDC1.C4.C2280","Not Started","MDC1-BL.5.3.6.4.3.1","Task Dependent","Steel Support for OH Conductors & Cable Tray Installation",2021-03-26 07:00:00,2021-03-30 17:00:00,NA,NA,NA,NA,0,0,4,4,3,3,NA,NA,NA,NA,"MDC1.C4.C2060: FS, MDC1.C4.C2270: FS","MDC1.C4.C2330: FS, MDC1.C4.C2380: FS, MDC1.C4.C2360: FS, MDC1.C4.C4260: FS","SURE STEEL",160,0
"471","MDC1.C3.C1410","Not Started","MDC1-BL.5.3.8.4.9.2","Task Dependent","BMS Pull Wire / Term / Test",2021-03-15 07:00:00,2021-03-29 17:00:00,NA,NA,NA,NA,0,0,12,12,2,2,NA,NA,NA,NA,"MDC1.C3.C1370: FS","MDC1.C3.C1460: FS, MDC1.C3.Cx2020: FS, MDC1.C3.Cx2000: FS, MDC1.C3.C1440: FS","LINX- TELECOM",1440,0
"472","MDC1.C3.C3320","Not Started","MDC1-BL.5.3.8.4.10.2","Task Dependent","EPMS Pull Wire / Term / Test",2021-03-15 07:00:00,2021-03-29 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C3.C3270: FS","MDC1.C3.C3360: FS","LINX- TELECOM",1440,0
"473","MDC1.C3.C2400","Not Started","MDC1-BL.5.3.8.4.11.2","Task Dependent","BMS Pull Wire / Term / Test",2021-03-15 07:00:00,2021-03-29 17:00:00,NA,NA,NA,NA,0,0,12,12,2,2,NA,NA,NA,NA,"MDC1.C3.C2360: FS","MDC1.C3.C2460: FS, MDC1.C3.Cx2040: FS, MDC1.C3.Cx2010: FS, MDC1.C3.C2430: FS","LINX- TELECOM",1440,0
"474","MDC1.C3.C4350","Not Started","MDC1-BL.5.3.8.4.13.2","Task Dependent","EPMS Pull Wire / Term / Test",2021-03-15 07:00:00,2021-03-29 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C3.C4310: FS","MDC1.C3.C4390: FS","LINX- TELECOM",1440,0
"475","MDC1.C2.C4420","Not Started","MDC1-BL.5.3.9.4.13.2","Task Dependent","Install Production Fiber (Includes MOR rack set)",2021-03-05 07:00:00,2021-03-29 17:00:00,NA,NA,NA,NA,0,0,20,20,57,57,NA,NA,NA,NA,"MDC1.C2.C2450: FS, MDC1.C2.C4290: FS","MDC1.C2.Cx4010: FS, MDC1.C3.C2460: FS","LINX- TELECOM",1440,0
"476","MDC1.C3.C1400","Not Started","MDC1-BL.5.3.8.4.1.4","Task Dependent","Controls Installation",2021-03-13 07:00:00,2021-03-27 17:00:00,NA,NA,NA,NA,0,0,12,12,15,15,NA,NA,NA,NA,"MDC1.C3.C1110: FS, MDC1.C3.C1160: FS, MDC1.C3.C1200: FS, MDC1.C3.C1360: FS","MDC1.C3.Cx2000: FS, MDC1-C3.P1800: FS","VECA  Electricians",720,0
"477","MDC1.C3.C2390","Not Started","MDC1-BL.5.3.8.4.3.4","Task Dependent","Controls Installation",2021-03-13 07:00:00,2021-03-27 17:00:00,NA,NA,NA,NA,0,0,12,12,15,15,NA,NA,NA,NA,"MDC1.C3.C2110: FS, MDC1.C3.C2160: FS, MDC1.C3.C2190: FS, MDC1.C3.C2330: FS, MDC1.C3.C2350: FS","MDC1.C3.Cx2010: FS","VECA  Electricians",720,0
"478","MDC1.C4.C3200","Not Started","MDC1-BL.5.3.6.4.6.2","Task Dependent","Hydronic Piping Installation",2021-03-13 07:00:00,2021-03-27 17:00:00,NA,NA,NA,NA,0,0,12,12,69,69,NA,NA,NA,NA,"MDC1.C4.C3170: FS","MDC1.C4.Cx2030: FF","TCM",480,0
"479","MDC1.C4.C4200","Not Started","MDC1-BL.5.3.6.4.8.2","Task Dependent","Hydronic Piping Installation",2021-03-13 07:00:00,2021-03-27 17:00:00,NA,NA,NA,NA,0,0,12,12,69,69,NA,NA,NA,NA,"MDC1.C4.C4170: FS","MDC1.C4.Cx2050: FF","TCM",480,0
"480","MDC1.C3.C4330","Not Started","MDC1-BL.5.3.8.4.13.3","Task Dependent","Fire Alarm System",2021-03-15 07:00:00,2021-03-26 17:00:00,NA,NA,NA,NA,0,0,10,10,14,14,NA,NA,NA,NA,"MDC1.C3.C4310: FS","MDC1.C3.C4440: FS","VECA  Electricians",600,0
"481","MDC1.C3.C3310","Not Started","MDC1-BL.5.3.8.4.10.1","Task Dependent","Power Bus Installation",2021-03-15 07:00:00,2021-03-26 17:00:00,NA,NA,NA,NA,0,0,10,10,2,2,NA,NA,NA,NA,"MDC1.C3.C3270: FS","MDC1.C3.C3340: FS, MDC1.C3.E1420: FS","VECA  Electricians",1200,0
"482","MDC1.C3.C4340","Not Started","MDC1-BL.5.3.8.4.13.1","Task Dependent","Power Bus Installation",2021-03-15 07:00:00,2021-03-26 17:00:00,NA,NA,NA,NA,0,0,10,10,2,2,NA,NA,NA,NA,"MDC1.C3.C4310: FS","MDC1.C3.C4360: FS, MDC1.C3.E1440: FS","VECA  Electricians",1200,0
"483","MDC1.C4.C2270","Not Started","MDC1-BL.5.3.6.4.3.1","Task Dependent","Lift & Set MER in Place",2021-03-19 07:00:00,2021-03-25 17:00:00,NA,NA,NA,NA,0,0,5,5,0,0,NA,NA,NA,NA,"MDC1.C4.E1370: FS, MDC1.C4.E1130: FS, MDC1.C4.C2060: FS, MDC1.C4.C1230: FS","MDC1.C4.C2280: FS, MDC1.C4.C2300: FS","VECA  Electricians",120,0
"484","MDC1.C2.C3460","Not Started","MDC1-BL.5.3.9.4.10.2","Task Dependent","Install Production Fiber (Includes MOR rack set)",2021-03-01 07:00:00,2021-03-24 17:00:00,NA,NA,NA,NA,0,0,20,20,61,61,NA,NA,NA,NA,"MDC1.C2.C1440: FS, MDC1.C2.C3330: FS","MDC1.C2.Cx4010: FS, MDC1.C3.C1460: FS","LINX- TELECOM",1440,0
"485","MDC1.C3.C2380","Not Started","MDC1-BL.5.3.8.4.3.1","Task Dependent","Generator & Utility Power Pull-Test-Term",2021-03-09 07:00:00,2021-03-23 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C3.C2110: FS, MDC1.C3.C2290: FS, MDC1.C3.C2330: FS","MDC1.C3.Cx2010: FS, MDC1.C3.C2440: FS","VECA  Electricians",960,0
"486","MDC1.C4.C1280","Not Started","MDC1-BL.5.3.6.4.1.1","Task Dependent","Steel Support for OH Conductors & Cable Tray Installation",2021-03-18 07:00:00,2021-03-23 17:00:00,NA,NA,NA,NA,0,0,4,4,9,9,NA,NA,NA,NA,"MDC1.C4.C1060: FS, MDC1.C4.C1230: FS","MDC1.C4.C1320: FS, MDC1.C4.C1380: FS, MDC1.C4.C1340: FS, MDC1.C4.C3260: FS","SURE STEEL",160,0
"487","MDC1.C3.C3300","Not Started","MDC1-BL.5.3.8.4.10.3","Task Dependent","Fire Alarm System",2021-03-10 07:00:00,2021-03-22 17:00:00,NA,NA,NA,NA,0,0,10,10,18,18,NA,NA,NA,NA,"MDC1.C3.C3270: FF 6","MDC1.C3.C3400: FS","VECA  Electricians",600,0
"488","MDC1.C4.C1260","Not Started","MDC1-BL.5.3.6.3.1.2","Task Dependent","Datahall Finishes",2021-03-08 07:00:00,2021-03-22 17:00:00,NA,NA,NA,NA,0,0,12,12,110,110,NA,NA,NA,NA,"MDC1.C4.C1220: FS","MDC1-C3.P1900: FS, MDC1-C4.P1900: FS","PCI",480,0
